temp_vern_min,temp_vern_inter,temp_vern_max,daily_vern_rate,photoperiod_min,photoperiod_max,coeff_primordia_emission_vegetative,derivationLength,option_tallage,option_senescence,option_floraison,cutting_height,cutting_end,HCOUP,meteo_filename,cutting_dates,PS_compensation_point,leaf_primary_induction_coeff,value_C,leaf_number_max,PPRM,coeff_primordia_emission_reproductive,leaf_secondary_induction_coeff,increase_growth_C,Premiecroiss,increase_growth_Premiecroiss,site,sowing_date,Scenario,name
-3,4,12,0.0425,11,11,1,7000,False,False,True,,,50,Meteo_GEVES.csv,2012_11_15,14.1,1,1,20,0.82,4.5,1,1,104,0.34,ERDRE-EN-ANJOU,2012_09_15,4403,simulation_4403
-3,4,12,0.0425,11,11,1,7000,False,False,True,,,50,Meteo_GEVES.csv,2016_11_15,14.1,1,1,20,0.82,4.5,1,1,104,0.34,ERDRE-EN-ANJOU,2016_09_15,4404,simulation_4404
-3,4,12,0.0425,11,11,1,7000,False,False,True,,,50,Meteo_GEVES.csv,2007_11_15,14.1,1,1,20,0.82,4.5,1,1,104,0.34,GUYANCOURT,2007_09_15,4405,simulation_4405
-3,4,12,0.0425,11,11,1,7000,False,False,True,,,50,Meteo_GEVES.csv,2007_11_15,14.1,1,1,20,0.82,4.5,1,1,104,0.34,LUSIGNAN,2007_09_15,4406,simulation_4406
-3,4,12,0.0425,11,11,1,7000,False,False,True,,,50,Meteo_GEVES.csv,2008_11_15,14.1,1,1,20,0.82,4.5,1,1,104,0.34,LUSIGNAN,2008_09_15,4407,simulation_4407
-3,4,12,0.0425,11,11,1,7000,False,False,True,,,50,Meteo_GEVES.csv,2009_11_15,14.1,1,1,20,0.82,4.5,1,1,104,0.34,LUSIGNAN,2009_09_15,4408,simulation_4408
-3,4,12,0.0425,11,11,1,7000,False,False,True,,,50,Meteo_GEVES.csv,2010_11_15,14.1,1,1,20,0.82,4.5,1,1,104,0.34,LUSIGNAN,2010_09_15,4409,simulation_4409
-3,4,12,0.0425,11,11,1,7000,False,False,True,,,50,Meteo_GEVES.csv,2011_11_15,14.1,1,1,20,0.82,4.5,1,1,104,0.34,LUSIGNAN,2011_09_15,4410,simulation_4410
-3,4,12,0.0425,11,11,1,7000,False,False,True,,,50,Meteo_GEVES.csv,2012_11_15,14.1,1,1,20,0.82,4.5,1,1,104,0.34,LUSIGNAN,2012_09_15,4411,simulation_4411
-3,4,12,0.0425,11,11,1,7000,False,False,True,,,50,Meteo_GEVES.csv,2014_11_15,14.1,1,1,20,0.82,4.5,1,1,104,0.34,LUSIGNAN,2014_09_15,4412,simulation_4412
-3,4,12,0.0425,11,11,1,7000,False,False,True,,,50,Meteo_GEVES.csv,2016_11_15,14.1,1,1,20,0.82,4.5,1,1,104,0.34,LUSIGNAN,2016_09_15,4413,simulation_4413
-3,4,12,0.0425,11,11,1,7000,False,False,True,,,50,Meteo_GEVES.csv,2009_11_15,14.1,1,1,20,0.82,4.5,1,1,104,0.34,PLOUDANIEL,2009_09_15,4414,simulation_4414
-3,4,12,0.0425,11,11,1,7000,False,False,True,,,50,Meteo_GEVES.csv,2010_11_15,14.1,1,1,20,0.82,4.5,1,1,104,0.34,PLOUDANIEL,2010_09_15,4415,simulation_4415
-3,4,12,0.0425,11,11,1,7000,False,False,True,,,50,Meteo_GEVES.csv,2013_11_15,14.1,1,1,20,0.82,4.5,1,1,104,0.34,PLOUDANIEL,2013_09_15,4416,simulation_4416
-3,4,12,0.0425,11,11,1,7000,False,False,True,,,50,Meteo_GEVES.csv,2015_11_15,14.1,1,1,20,0.82,4.5,1,1,104,0.34,PLOUDANIEL,2015_09_15,4417,simulation_4417
-3,4,12,0.0425,11,11,1,7000,False,False,True,,,50,Meteo_GEVES.csv,2006_11_15,14.1,1,1,20,0.82,4.5,1,1,104,0.34,THEIX,2006_09_15,4418,simulation_4418
-3,4,12,0.0425,11,11,1,7000,False,False,True,,,50,Meteo_GEVES.csv,2007_11_15,14.1,1,1,20,0.82,4.5,1,1,104,0.34,THEIX,2007_09_15,4419,simulation_4419
-3,4,12,0.0425,11,11,1,7000,False,False,True,,,50,Meteo_GEVES.csv,2010_11_15,14.1,1,1,20,0.82,4.5,1,1,104,0.34,THEIX,2010_09_15,4420,simulation_4420
-3,4,12,0.0425,11,11,1,7000,False,False,True,,,50,Meteo_GEVES.csv,2011_11_15,14.1,1,1,20,0.82,4.5,1,1,104,0.34,THEIX,2011_09_15,4421,simulation_4421
-3,4,12,0.0425,11,11,1,7000,False,False,True,,,50,Meteo_GEVES.csv,2012_11_15,14.1,1,1,20,0.82,4.5,1,1,104,0.34,THEIX,2012_09_15,4422,simulation_4422
-3,4,12,0.0425,11,11,1,7000,False,False,True,,,50,Meteo_GEVES.csv,2013_11_15,14.1,1,1,20,0.82,4.5,1,1,104,0.34,THEIX,2013_09_15,4423,simulation_4423
-3,4,12,0.0425,11,11,1,7000,False,False,True,,,50,Meteo_GEVES.csv,2015_11_15,14.1,1,1,20,0.82,4.5,1,1,104,0.34,THEIX,2015_09_15,4424,simulation_4424
-3,4,12,0.0425,11,11,1,7000,False,False,True,,,50,Meteo_GEVES.csv,2016_11_15,14.1,1,1,20,0.82,4.5,1,1,104,0.34,THEIX,2016_09_15,4425,simulation_4425
-3,4,12,0.0425,11,11,1,7000,False,False,True,,,50,Meteo_GEVES.csv,2005_11_15,14.1,1,1,20,0.82,4.5,1,1,104,0.34,EXMES,2005_09_15,4426,simulation_4426
-3,4,12,0.0425,11,11,1,7000,False,False,True,,,50,Meteo_GEVES.csv,2002_11_15,14.1,1,1,20,0.82,4.5,1,1,104,0.34,EXMES,2002_09_15,4427,simulation_4427
-3,4,12,0.0425,11,11,1,7000,False,False,True,,,50,Meteo_GEVES.csv,2009_11_15,14.1,1,1,20,0.82,4.5,1,1,104,0.34,THEIX,2009_09_15,4428,simulation_4428
-3,4,12,0.0425,11,11,1,7000,False,False,True,,,50,Meteo_GEVES.csv,2009_11_15,14.1,1,1,20,0.82,4.5,1,1,104,0.63,ERDRE-EN-ANJOU,2009_09_15,4429,simulation_4429
-3,4,12,0.0425,11,11,1,7000,False,False,True,,,50,Meteo_GEVES.csv,2012_11_15,14.1,1,1,20,0.82,4.5,1,1,104,0.63,ERDRE-EN-ANJOU,2012_09_15,4430,simulation_4430
-3,4,12,0.0425,11,11,1,7000,False,False,True,,,50,Meteo_GEVES.csv,2016_11_15,14.1,1,1,20,0.82,4.5,1,1,104,0.63,ERDRE-EN-ANJOU,2016_09_15,4431,simulation_4431
-3,4,12,0.0425,11,11,1,7000,False,False,True,,,50,Meteo_GEVES.csv,2007_11_15,14.1,1,1,20,0.82,4.5,1,1,104,0.63,GUYANCOURT,2007_09_15,4432,simulation_4432
-3,4,12,0.0425,11,11,1,7000,False,False,True,,,50,Meteo_GEVES.csv,2007_11_15,14.1,1,1,20,0.82,4.5,1,1,104,0.63,LUSIGNAN,2007_09_15,4433,simulation_4433
-3,4,12,0.0425,11,11,1,7000,False,False,True,,,50,Meteo_GEVES.csv,2008_11_15,14.1,1,1,20,0.82,4.5,1,1,104,0.63,LUSIGNAN,2008_09_15,4434,simulation_4434
-3,4,12,0.0425,11,11,1,7000,False,False,True,,,50,Meteo_GEVES.csv,2009_11_15,14.1,1,1,20,0.82,4.5,1,1,104,0.63,LUSIGNAN,2009_09_15,4435,simulation_4435
-3,4,12,0.0425,11,11,1,7000,False,False,True,,,50,Meteo_GEVES.csv,2010_11_15,14.1,1,1,20,0.82,4.5,1,1,104,0.63,LUSIGNAN,2010_09_15,4436,simulation_4436
-3,4,12,0.0425,11,11,1,7000,False,False,True,,,50,Meteo_GEVES.csv,2011_11_15,14.1,1,1,20,0.82,4.5,1,1,104,0.63,LUSIGNAN,2011_09_15,4437,simulation_4437
-3,4,12,0.0425,11,11,1,7000,False,False,True,,,50,Meteo_GEVES.csv,2012_11_15,14.1,1,1,20,0.82,4.5,1,1,104,0.63,LUSIGNAN,2012_09_15,4438,simulation_4438
-3,4,12,0.0425,11,11,1,7000,False,False,True,,,50,Meteo_GEVES.csv,2014_11_15,14.1,1,1,20,0.82,4.5,1,1,104,0.63,LUSIGNAN,2014_09_15,4439,simulation_4439
-3,4,12,0.0425,11,11,1,7000,False,False,True,,,50,Meteo_GEVES.csv,2016_11_15,14.1,1,1,20,0.82,4.5,1,1,104,0.63,LUSIGNAN,2016_09_15,4440,simulation_4440
-3,4,12,0.0425,11,11,1,7000,False,False,True,,,50,Meteo_GEVES.csv,2009_11_15,14.1,1,1,20,0.82,4.5,1,1,104,0.63,PLOUDANIEL,2009_09_15,4441,simulation_4441
-3,4,12,0.0425,11,11,1,7000,False,False,True,,,50,Meteo_GEVES.csv,2010_11_15,14.1,1,1,20,0.82,4.5,1,1,104,0.63,PLOUDANIEL,2010_09_15,4442,simulation_4442
-3,4,12,0.0425,11,11,1,7000,False,False,True,,,50,Meteo_GEVES.csv,2013_11_15,14.1,1,1,20,0.82,4.5,1,1,104,0.63,PLOUDANIEL,2013_09_15,4443,simulation_4443
-3,4,12,0.0425,11,11,1,7000,False,False,True,,,50,Meteo_GEVES.csv,2015_11_15,14.1,1,1,20,0.82,4.5,1,1,104,0.63,PLOUDANIEL,2015_09_15,4444,simulation_4444
-3,4,12,0.0425,11,11,1,7000,False,False,True,,,50,Meteo_GEVES.csv,2006_11_15,14.1,1,1,20,0.82,4.5,1,1,104,0.63,THEIX,2006_09_15,4445,simulation_4445
-3,4,12,0.0425,11,11,1,7000,False,False,True,,,50,Meteo_GEVES.csv,2007_11_15,14.1,1,1,20,0.82,4.5,1,1,104,0.63,THEIX,2007_09_15,4446,simulation_4446
-3,4,12,0.0425,11,11,1,7000,False,False,True,,,50,Meteo_GEVES.csv,2010_11_15,14.1,1,1,20,0.82,4.5,1,1,104,0.63,THEIX,2010_09_15,4447,simulation_4447
-3,4,12,0.0425,11,11,1,7000,False,False,True,,,50,Meteo_GEVES.csv,2011_11_15,14.1,1,1,20,0.82,4.5,1,1,104,0.63,THEIX,2011_09_15,4448,simulation_4448
-3,4,12,0.0425,11,11,1,7000,False,False,True,,,50,Meteo_GEVES.csv,2012_11_15,14.1,1,1,20,0.82,4.5,1,1,104,0.63,THEIX,2012_09_15,4449,simulation_4449
-3,4,12,0.0425,11,11,1,7000,False,False,True,,,50,Meteo_GEVES.csv,2013_11_15,14.1,1,1,20,0.82,4.5,1,1,104,0.63,THEIX,2013_09_15,4450,simulation_4450
-3,4,12,0.0425,11,11,1,7000,False,False,True,,,50,Meteo_GEVES.csv,2015_11_15,14.1,1,1,20,0.82,4.5,1,1,104,0.63,THEIX,2015_09_15,4451,simulation_4451
-3,4,12,0.0425,11,11,1,7000,False,False,True,,,50,Meteo_GEVES.csv,2016_11_15,14.1,1,1,20,0.82,4.5,1,1,104,0.63,THEIX,2016_09_15,4452,simulation_4452
-3,4,12,0.0425,11,11,1,7000,False,False,True,,,50,Meteo_GEVES.csv,2005_11_15,14.1,1,1,20,0.82,4.5,1,1,104,0.63,EXMES,2005_09_15,4453,simulation_4453
-3,4,12,0.0425,11,11,1,7000,False,False,True,,,50,Meteo_GEVES.csv,2002_11_15,14.1,1,1,20,0.82,4.5,1,1,104,0.63,EXMES,2002_09_15,4454,simulation_4454
-3,4,12,0.0425,11,11,1,7000,False,False,True,,,50,Meteo_GEVES.csv,2009_11_15,14.1,1,1,20,0.82,4.5,1,1,104,0.63,THEIX,2009_09_15,4455,simulation_4455
-3,4,12,0.0425,11,11,1,7000,False,False,True,,,50,Meteo_GEVES.csv,2009_11_15,14.1,1,1,20,0.82,4.5,1,1,104,0.92,ERDRE-EN-ANJOU,2009_09_15,4456,simulation_4456
-3,4,12,0.0425,11,11,1,7000,False,False,True,,,50,Meteo_GEVES.csv,2012_11_15,14.1,1,1,20,0.82,4.5,1,1,104,0.92,ERDRE-EN-ANJOU,2012_09_15,4457,simulation_4457
-3,4,12,0.0425,11,11,1,7000,False,False,True,,,50,Meteo_GEVES.csv,2016_11_15,14.1,1,1,20,0.82,4.5,1,1,104,0.92,ERDRE-EN-ANJOU,2016_09_15,4458,simulation_4458
-3,4,12,0.0425,11,11,1,7000,False,False,True,,,50,Meteo_GEVES.csv,2007_11_15,14.1,1,1,20,0.82,4.5,1,1,104,0.92,GUYANCOURT,2007_09_15,4459,simulation_4459
-3,4,12,0.0425,11,11,1,7000,False,False,True,,,50,Meteo_GEVES.csv,2007_11_15,14.1,1,1,20,0.82,4.5,1,1,104,0.92,LUSIGNAN,2007_09_15,4460,simulation_4460
-3,4,12,0.0425,11,11,1,7000,False,False,True,,,50,Meteo_GEVES.csv,2008_11_15,14.1,1,1,20,0.82,4.5,1,1,104,0.92,LUSIGNAN,2008_09_15,4461,simulation_4461
-3,4,12,0.0425,11,11,1,7000,False,False,True,,,50,Meteo_GEVES.csv,2009_11_15,14.1,1,1,20,0.82,4.5,1,1,104,0.92,LUSIGNAN,2009_09_15,4462,simulation_4462
-3,4,12,0.0425,11,11,1,7000,False,False,True,,,50,Meteo_GEVES.csv,2010_11_15,14.1,1,1,20,0.82,4.5,1,1,104,0.92,LUSIGNAN,2010_09_15,4463,simulation_4463
-3,4,12,0.0425,11,11,1,7000,False,False,True,,,50,Meteo_GEVES.csv,2011_11_15,14.1,1,1,20,0.82,4.5,1,1,104,0.92,LUSIGNAN,2011_09_15,4464,simulation_4464
-3,4,12,0.0425,11,11,1,7000,False,False,True,,,50,Meteo_GEVES.csv,2012_11_15,14.1,1,1,20,0.82,4.5,1,1,104,0.92,LUSIGNAN,2012_09_15,4465,simulation_4465
-3,4,12,0.0425,11,11,1,7000,False,False,True,,,50,Meteo_GEVES.csv,2014_11_15,14.1,1,1,20,0.82,4.5,1,1,104,0.92,LUSIGNAN,2014_09_15,4466,simulation_4466
-3,4,12,0.0425,11,11,1,7000,False,False,True,,,50,Meteo_GEVES.csv,2016_11_15,14.1,1,1,20,0.82,4.5,1,1,104,0.92,LUSIGNAN,2016_09_15,4467,simulation_4467
-3,4,12,0.0425,11,11,1,7000,False,False,True,,,50,Meteo_GEVES.csv,2009_11_15,14.1,1,1,20,0.82,4.5,1,1,104,0.92,PLOUDANIEL,2009_09_15,4468,simulation_4468
-3,4,12,0.0425,11,11,1,7000,False,False,True,,,50,Meteo_GEVES.csv,2010_11_15,14.1,1,1,20,0.82,4.5,1,1,104,0.92,PLOUDANIEL,2010_09_15,4469,simulation_4469
-3,4,12,0.0425,11,11,1,7000,False,False,True,,,50,Meteo_GEVES.csv,2013_11_15,14.1,1,1,20,0.82,4.5,1,1,104,0.92,PLOUDANIEL,2013_09_15,4470,simulation_4470
-3,4,12,0.0425,11,11,1,7000,False,False,True,,,50,Meteo_GEVES.csv,2015_11_15,14.1,1,1,20,0.82,4.5,1,1,104,0.92,PLOUDANIEL,2015_09_15,4471,simulation_4471
-3,4,12,0.0425,11,11,1,7000,False,False,True,,,50,Meteo_GEVES.csv,2006_11_15,14.1,1,1,20,0.82,4.5,1,1,104,0.92,THEIX,2006_09_15,4472,simulation_4472
-3,4,12,0.0425,11,11,1,7000,False,False,True,,,50,Meteo_GEVES.csv,2007_11_15,14.1,1,1,20,0.82,4.5,1,1,104,0.92,THEIX,2007_09_15,4473,simulation_4473
-3,4,12,0.0425,11,11,1,7000,False,False,True,,,50,Meteo_GEVES.csv,2010_11_15,14.1,1,1,20,0.82,4.5,1,1,104,0.92,THEIX,2010_09_15,4474,simulation_4474
-3,4,12,0.0425,11,11,1,7000,False,False,True,,,50,Meteo_GEVES.csv,2011_11_15,14.1,1,1,20,0.82,4.5,1,1,104,0.92,THEIX,2011_09_15,4475,simulation_4475
-3,4,12,0.0425,11,11,1,7000,False,False,True,,,50,Meteo_GEVES.csv,2012_11_15,14.1,1,1,20,0.82,4.5,1,1,104,0.92,THEIX,2012_09_15,4476,simulation_4476
-3,4,12,0.0425,11,11,1,7000,False,False,True,,,50,Meteo_GEVES.csv,2013_11_15,14.1,1,1,20,0.82,4.5,1,1,104,0.92,THEIX,2013_09_15,4477,simulation_4477
-3,4,12,0.0425,11,11,1,7000,False,False,True,,,50,Meteo_GEVES.csv,2015_11_15,14.1,1,1,20,0.82,4.5,1,1,104,0.92,THEIX,2015_09_15,4478,simulation_4478
-3,4,12,0.0425,11,11,1,7000,False,False,True,,,50,Meteo_GEVES.csv,2016_11_15,14.1,1,1,20,0.82,4.5,1,1,104,0.92,THEIX,2016_09_15,4479,simulation_4479
-3,4,12,0.0425,11,11,1,7000,False,False,True,,,50,Meteo_GEVES.csv,2005_11_15,14.1,1,1,20,0.82,4.5,1,1,104,0.92,EXMES,2005_09_15,4480,simulation_4480
-3,4,12,0.0425,11,11,1,7000,False,False,True,,,50,Meteo_GEVES.csv,2002_11_15,14.1,1,1,20,0.82,4.5,1,1,104,0.92,EXMES,2002_09_15,4481,simulation_4481
-3,4,12,0.0425,11,11,1,7000,False,False,True,,,50,Meteo_GEVES.csv,2009_11_15,14.1,1,1,20,0.82,4.5,1,1,104,0.92,THEIX,2009_09_15,4482,simulation_4482
-3,4,12,0.0425,11,11,1,7000,False,False,True,,,50,Meteo_GEVES.csv,2009_11_15,14.1,1,1,20,0.82,4.5,1,1,104,1.21,ERDRE-EN-ANJOU,2009_09_15,4483,simulation_4483
-3,4,12,0.0425,11,11,1,7000,False,False,True,,,50,Meteo_GEVES.csv,2012_11_15,14.1,1,1,20,0.82,4.5,1,1,104,1.21,ERDRE-EN-ANJOU,2012_09_15,4484,simulation_4484
-3,4,12,0.0425,11,11,1,7000,False,False,True,,,50,Meteo_GEVES.csv,2016_11_15,14.1,1,1,20,0.82,4.5,1,1,104,1.21,ERDRE-EN-ANJOU,2016_09_15,4485,simulation_4485
-3,4,12,0.0425,11,11,1,7000,False,False,True,,,50,Meteo_GEVES.csv,2007_11_15,14.1,1,1,20,0.82,4.5,1,1,104,1.21,GUYANCOURT,2007_09_15,4486,simulation_4486
-3,4,12,0.0425,11,11,1,7000,False,False,True,,,50,Meteo_GEVES.csv,2007_11_15,14.1,1,1,20,0.82,4.5,1,1,104,1.21,LUSIGNAN,2007_09_15,4487,simulation_4487
-3,4,12,0.0425,11,11,1,7000,False,False,True,,,50,Meteo_GEVES.csv,2008_11_15,14.1,1,1,20,0.82,4.5,1,1,104,1.21,LUSIGNAN,2008_09_15,4488,simulation_4488
-3,4,12,0.0425,11,11,1,7000,False,False,True,,,50,Meteo_GEVES.csv,2009_11_15,14.1,1,1,20,0.82,4.5,1,1,104,1.21,LUSIGNAN,2009_09_15,4489,simulation_4489
-3,4,12,0.0425,11,11,1,7000,False,False,True,,,50,Meteo_GEVES.csv,2010_11_15,14.1,1,1,20,0.82,4.5,1,1,104,1.21,LUSIGNAN,2010_09_15,4490,simulation_4490
-3,4,12,0.0425,11,11,1,7000,False,False,True,,,50,Meteo_GEVES.csv,2011_11_15,14.1,1,1,20,0.82,4.5,1,1,104,1.21,LUSIGNAN,2011_09_15,4491,simulation_4491
-3,4,12,0.0425,11,11,1,7000,False,False,True,,,50,Meteo_GEVES.csv,2012_11_15,14.1,1,1,20,0.82,4.5,1,1,104,1.21,LUSIGNAN,2012_09_15,4492,simulation_4492
-3,4,12,0.0425,11,11,1,7000,False,False,True,,,50,Meteo_GEVES.csv,2014_11_15,14.1,1,1,20,0.82,4.5,1,1,104,1.21,LUSIGNAN,2014_09_15,4493,simulation_4493
-3,4,12,0.0425,11,11,1,7000,False,False,True,,,50,Meteo_GEVES.csv,2016_11_15,14.1,1,1,20,0.82,4.5,1,1,104,1.21,LUSIGNAN,2016_09_15,4494,simulation_4494
-3,4,12,0.0425,11,11,1,7000,False,False,True,,,50,Meteo_GEVES.csv,2009_11_15,14.1,1,1,20,0.82,4.5,1,1,104,1.21,PLOUDANIEL,2009_09_15,4495,simulation_4495
-3,4,12,0.0425,11,11,1,7000,False,False,True,,,50,Meteo_GEVES.csv,2010_11_15,14.1,1,1,20,0.82,4.5,1,1,104,1.21,PLOUDANIEL,2010_09_15,4496,simulation_4496
-3,4,12,0.0425,11,11,1,7000,False,False,True,,,50,Meteo_GEVES.csv,2013_11_15,14.1,1,1,20,0.82,4.5,1,1,104,1.21,PLOUDANIEL,2013_09_15,4497,simulation_4497
-3,4,12,0.0425,11,11,1,7000,False,False,True,,,50,Meteo_GEVES.csv,2015_11_15,14.1,1,1,20,0.82,4.5,1,1,104,1.21,PLOUDANIEL,2015_09_15,4498,simulation_4498
-3,4,12,0.0425,11,11,1,7000,False,False,True,,,50,Meteo_GEVES.csv,2006_11_15,14.1,1,1,20,0.82,4.5,1,1,104,1.21,THEIX,2006_09_15,4499,simulation_4499
-3,4,12,0.0425,11,11,1,7000,False,False,True,,,50,Meteo_GEVES.csv,2007_11_15,14.1,1,1,20,0.82,4.5,1,1,104,1.21,THEIX,2007_09_15,4500,simulation_4500
-3,4,12,0.0425,11,11,1,7000,False,False,True,,,50,Meteo_GEVES.csv,2010_11_15,14.1,1,1,20,0.82,4.5,1,1,104,1.21,THEIX,2010_09_15,4501,simulation_4501
-3,4,12,0.0425,11,11,1,7000,False,False,True,,,50,Meteo_GEVES.csv,2011_11_15,14.1,1,1,20,0.82,4.5,1,1,104,1.21,THEIX,2011_09_15,4502,simulation_4502
-3,4,12,0.0425,11,11,1,7000,False,False,True,,,50,Meteo_GEVES.csv,2012_11_15,14.1,1,1,20,0.82,4.5,1,1,104,1.21,THEIX,2012_09_15,4503,simulation_4503
-3,4,12,0.0425,11,11,1,7000,False,False,True,,,50,Meteo_GEVES.csv,2013_11_15,14.1,1,1,20,0.82,4.5,1,1,104,1.21,THEIX,2013_09_15,4504,simulation_4504
-3,4,12,0.0425,11,11,1,7000,False,False,True,,,50,Meteo_GEVES.csv,2015_11_15,14.1,1,1,20,0.82,4.5,1,1,104,1.21,THEIX,2015_09_15,4505,simulation_4505
-3,4,12,0.0425,11,11,1,7000,False,False,True,,,50,Meteo_GEVES.csv,2016_11_15,14.1,1,1,20,0.82,4.5,1,1,104,1.21,THEIX,2016_09_15,4506,simulation_4506
-3,4,12,0.0425,11,11,1,7000,False,False,True,,,50,Meteo_GEVES.csv,2005_11_15,14.1,1,1,20,0.82,4.5,1,1,104,1.21,EXMES,2005_09_15,4507,simulation_4507
-3,4,12,0.0425,11,11,1,7000,False,False,True,,,50,Meteo_GEVES.csv,2002_11_15,14.1,1,1,20,0.82,4.5,1,1,104,1.21,EXMES,2002_09_15,4508,simulation_4508
-3,4,12,0.0425,11,11,1,7000,False,False,True,,,50,Meteo_GEVES.csv,2009_11_15,14.1,1,1,20,0.82,4.5,1,1,104,1.21,THEIX,2009_09_15,4509,simulation_4509
-3,4,12,0.0425,11,11,1,7000,False,False,True,,,50,Meteo_GEVES.csv,2009_11_15,14.1,1,1,20,0.82,4.5,1,1,104,1.5,ERDRE-EN-ANJOU,2009_09_15,4510,simulation_4510
-3,4,12,0.0425,11,11,1,7000,False,False,True,,,50,Meteo_GEVES.csv,2012_11_15,14.1,1,1,20,0.82,4.5,1,1,104,1.5,ERDRE-EN-ANJOU,2012_09_15,4511,simulation_4511
-3,4,12,0.0425,11,11,1,7000,False,False,True,,,50,Meteo_GEVES.csv,2016_11_15,14.1,1,1,20,0.82,4.5,1,1,104,1.5,ERDRE-EN-ANJOU,2016_09_15,4512,simulation_4512
-3,4,12,0.0425,11,11,1,7000,False,False,True,,,50,Meteo_GEVES.csv,2007_11_15,14.1,1,1,20,0.82,4.5,1,1,104,1.5,GUYANCOURT,2007_09_15,4513,simulation_4513
-3,4,12,0.0425,11,11,1,7000,False,False,True,,,50,Meteo_GEVES.csv,2007_11_15,14.1,1,1,20,0.82,4.5,1,1,104,1.5,LUSIGNAN,2007_09_15,4514,simulation_4514
-3,4,12,0.0425,11,11,1,7000,False,False,True,,,50,Meteo_GEVES.csv,2008_11_15,14.1,1,1,20,0.82,4.5,1,1,104,1.5,LUSIGNAN,2008_09_15,4515,simulation_4515
-3,4,12,0.0425,11,11,1,7000,False,False,True,,,50,Meteo_GEVES.csv,2009_11_15,14.1,1,1,20,0.82,4.5,1,1,104,1.5,LUSIGNAN,2009_09_15,4516,simulation_4516
-3,4,12,0.0425,11,11,1,7000,False,False,True,,,50,Meteo_GEVES.csv,2010_11_15,14.1,1,1,20,0.82,4.5,1,1,104,1.5,LUSIGNAN,2010_09_15,4517,simulation_4517
-3,4,12,0.0425,11,11,1,7000,False,False,True,,,50,Meteo_GEVES.csv,2011_11_15,14.1,1,1,20,0.82,4.5,1,1,104,1.5,LUSIGNAN,2011_09_15,4518,simulation_4518
-3,4,12,0.0425,11,11,1,7000,False,False,True,,,50,Meteo_GEVES.csv,2012_11_15,14.1,1,1,20,0.82,4.5,1,1,104,1.5,LUSIGNAN,2012_09_15,4519,simulation_4519
-3,4,12,0.0425,11,11,1,7000,False,False,True,,,50,Meteo_GEVES.csv,2014_11_15,14.1,1,1,20,0.82,4.5,1,1,104,1.5,LUSIGNAN,2014_09_15,4520,simulation_4520
-3,4,12,0.0425,11,11,1,7000,False,False,True,,,50,Meteo_GEVES.csv,2016_11_15,14.1,1,1,20,0.82,4.5,1,1,104,1.5,LUSIGNAN,2016_09_15,4521,simulation_4521
-3,4,12,0.0425,11,11,1,7000,False,False,True,,,50,Meteo_GEVES.csv,2009_11_15,14.1,1,1,20,0.82,4.5,1,1,104,1.5,PLOUDANIEL,2009_09_15,4522,simulation_4522
-3,4,12,0.0425,11,11,1,7000,False,False,True,,,50,Meteo_GEVES.csv,2010_11_15,14.1,1,1,20,0.82,4.5,1,1,104,1.5,PLOUDANIEL,2010_09_15,4523,simulation_4523
-3,4,12,0.0425,11,11,1,7000,False,False,True,,,50,Meteo_GEVES.csv,2013_11_15,14.1,1,1,20,0.82,4.5,1,1,104,1.5,PLOUDANIEL,2013_09_15,4524,simulation_4524
-3,4,12,0.0425,11,11,1,7000,False,False,True,,,50,Meteo_GEVES.csv,2015_11_15,14.1,1,1,20,0.82,4.5,1,1,104,1.5,PLOUDANIEL,2015_09_15,4525,simulation_4525
-3,4,12,0.0425,11,11,1,7000,False,False,True,,,50,Meteo_GEVES.csv,2006_11_15,14.1,1,1,20,0.82,4.5,1,1,104,1.5,THEIX,2006_09_15,4526,simulation_4526
-3,4,12,0.0425,11,11,1,7000,False,False,True,,,50,Meteo_GEVES.csv,2007_11_15,14.1,1,1,20,0.82,4.5,1,1,104,1.5,THEIX,2007_09_15,4527,simulation_4527
-3,4,12,0.0425,11,11,1,7000,False,False,True,,,50,Meteo_GEVES.csv,2010_11_15,14.1,1,1,20,0.82,4.5,1,1,104,1.5,THEIX,2010_09_15,4528,simulation_4528
-3,4,12,0.0425,11,11,1,7000,False,False,True,,,50,Meteo_GEVES.csv,2011_11_15,14.1,1,1,20,0.82,4.5,1,1,104,1.5,THEIX,2011_09_15,4529,simulation_4529
-3,4,12,0.0425,11,11,1,7000,False,False,True,,,50,Meteo_GEVES.csv,2012_11_15,14.1,1,1,20,0.82,4.5,1,1,104,1.5,THEIX,2012_09_15,4530,simulation_4530
-3,4,12,0.0425,11,11,1,7000,False,False,True,,,50,Meteo_GEVES.csv,2013_11_15,14.1,1,1,20,0.82,4.5,1,1,104,1.5,THEIX,2013_09_15,4531,simulation_4531
-3,4,12,0.0425,11,11,1,7000,False,False,True,,,50,Meteo_GEVES.csv,2015_11_15,14.1,1,1,20,0.82,4.5,1,1,104,1.5,THEIX,2015_09_15,4532,simulation_4532
-3,4,12,0.0425,11,11,1,7000,False,False,True,,,50,Meteo_GEVES.csv,2016_11_15,14.1,1,1,20,0.82,4.5,1,1,104,1.5,THEIX,2016_09_15,4533,simulation_4533
-3,4,12,0.0425,11,11,1,7000,False,False,True,,,50,Meteo_GEVES.csv,2005_11_15,14.1,1,1,20,0.82,4.5,1,1,104,1.5,EXMES,2005_09_15,4534,simulation_4534
