date,site,mean_temperature,ETP,RR,daylength,Cut
2004_02_16,PLOUDANIEL,4.6,0.4,0,10.25833333,NA
2004_02_17,PLOUDANIEL,6.7,0.5,0.5,10.31416667,NA
2004_02_18,PLOUDANIEL,6.4,0.7,0.5,10.37027778,NA
2004_02_19,PLOUDANIEL,4.8,1,0.5,10.42694444,NA
2004_02_20,PLOUDANIEL,3.3,1.1,0.5,10.48361111,NA
2004_02_21,PLOUDANIEL,3.9,0.4,8.5,10.54055556,NA
2004_02_22,PLOUDANIEL,6.1,1.1,2.5,10.59805556,NA
2004_02_23,PLOUDANIEL,4.6,1.1,0,10.65555556,NA
2004_02_24,PLOUDANIEL,4.1,0.7,4,10.71305556,NA
2004_02_25,PLOUDANIEL,4.3,0.6,1.5,10.77111111,NA
2004_02_26,PLOUDANIEL,3.3,0.7,6.5,10.82888889,NA
2004_02_27,PLOUDANIEL,3.4,1.1,5,10.88722222,NA
2004_02_28,PLOUDANIEL,3.5,0.9,4,10.94527778,NA
2004_02_29,PLOUDANIEL,3.7,0.8,10,11.00416667,NA
2004_03_01,PLOUDANIEL,2.4,0.8,0.5,11.06277778,NA
2004_03_02,PLOUDANIEL,1.7,0.8,0,11.12111111,NA
2004_03_03,PLOUDANIEL,6.4,0.5,4,11.18027778,NA
2004_03_04,PLOUDANIEL,9.8,0.7,7.5,11.23916667,NA
2004_03_05,PLOUDANIEL,7.2,0.5,6,11.29777778,NA
2004_03_06,PLOUDANIEL,8.1,1,0.5,11.35722222,NA
2004_03_07,PLOUDANIEL,6,0.8,0,11.41611111,NA
2004_03_08,PLOUDANIEL,5.3,1.2,0,11.47555556,NA
2004_03_09,PLOUDANIEL,3.4,1.2,0,11.535,NA
2004_03_10,PLOUDANIEL,2.2,1.1,0,11.59416667,NA
2004_03_11,PLOUDANIEL,3.9,1,9.5,11.65361111,NA
2004_03_12,PLOUDANIEL,7.4,0.7,7.5,11.71305556,NA
2004_03_13,PLOUDANIEL,7.9,1.6,3.5,11.77277778,NA
2004_03_14,PLOUDANIEL,10,0.5,7,11.83194444,NA
2004_03_15,PLOUDANIEL,11.6,0.8,1.5,11.89166667,NA
2004_03_16,PLOUDANIEL,13.6,2.6,0,11.95138889,NA
2004_03_17,PLOUDANIEL,11,1,0,12.01111111,NA
2004_03_18,PLOUDANIEL,10.5,1.4,1.5,12.07055556,NA
2004_03_19,PLOUDANIEL,10.9,0.5,2.5,12.13027778,NA
2004_03_20,PLOUDANIEL,11.9,0.7,4.5,12.18972222,NA
2004_03_21,PLOUDANIEL,9.8,2.4,3,12.24944444,NA
2004_03_22,PLOUDANIEL,7.9,2,3,12.30888889,NA
2004_03_23,PLOUDANIEL,7.2,1.9,7,12.36861111,NA
2004_03_24,PLOUDANIEL,5.4,1.2,0,12.42805556,NA
2004_03_25,PLOUDANIEL,5.8,1.3,0,12.4875,NA
2004_03_26,PLOUDANIEL,4.8,1.4,0,12.54694444,NA
2004_03_27,PLOUDANIEL,3.9,0.1,0,12.60638889,NA
2004_03_28,PLOUDANIEL,8.1,2.1,0,12.66583333,NA
2004_03_29,PLOUDANIEL,7.4,2.2,0,12.725,NA
2004_03_30,PLOUDANIEL,10.3,2.6,0,12.78416667,NA
2004_03_31,PLOUDANIEL,10.6,2,0,12.84361111,NA
2004_04_01,PLOUDANIEL,10.8,1.6,5.5,12.9025,NA
2004_04_02,PLOUDANIEL,10.1,2.2,4,12.96111111,NA
2004_04_03,PLOUDANIEL,11.1,1.3,11.5,13.02027778,NA
2004_04_04,PLOUDANIEL,9.9,2.3,0,13.07888889,NA
2004_04_05,PLOUDANIEL,9.3,1.5,0.5,13.1375,NA
2004_04_06,PLOUDANIEL,8.9,2.3,2.5,13.19611111,NA
2004_04_07,PLOUDANIEL,8.7,2.5,0.5,13.25444444,NA
2004_04_08,PLOUDANIEL,6.7,2,2.5,13.31277778,NA
2004_04_09,PLOUDANIEL,7,2.2,0,13.37083333,NA
2004_04_10,PLOUDANIEL,7,1.2,0,13.42888889,NA
2004_04_11,PLOUDANIEL,7.8,1.9,0,13.48666667,NA
2004_04_12,PLOUDANIEL,7.7,2.1,0,13.54416667,NA
2004_04_13,PLOUDANIEL,8.4,2.3,0,13.60166667,NA
2004_04_14,PLOUDANIEL,9.1,2.6,0,13.65916667,NA
2004_04_15,PLOUDANIEL,10.6,3.2,0,13.71611111,NA
2004_04_16,PLOUDANIEL,7.8,1.2,2,13.77305556,NA
2004_04_17,PLOUDANIEL,6.8,1.8,15.5,13.83,NA
2004_04_18,PLOUDANIEL,7.1,1.9,8.5,13.88638889,NA
2004_04_19,PLOUDANIEL,7.4,1.7,4.5,13.9425,NA
2004_04_20,PLOUDANIEL,9.7,1.4,16,13.99861111,NA
2004_04_21,PLOUDANIEL,12.6,2.6,2.5,14.05416667,NA
2004_04_22,PLOUDANIEL,11.8,2.8,0.5,14.10972222,NA
2004_04_23,PLOUDANIEL,10.8,3.1,0,14.16472222,NA
2004_04_24,PLOUDANIEL,11.2,3.2,0,14.21944444,NA
2004_04_25,PLOUDANIEL,12.7,3.5,0,14.27388889,NA
2004_04_26,PLOUDANIEL,12,3.1,0.5,14.32805556,NA
2004_04_27,PLOUDANIEL,9.6,1.2,0.5,14.38166667,NA
2004_04_28,PLOUDANIEL,9.9,0.3,23.5,14.435,NA
2004_04_29,PLOUDANIEL,8.4,1.1,24,14.48805556,NA
2004_04_30,PLOUDANIEL,9.1,0.8,2.5,14.54055556,NA
2004_05_01,PLOUDANIEL,9.5,2,4,14.59277778,NA
2004_05_02,PLOUDANIEL,12.8,3.7,0,14.64444444,NA
2004_05_03,PLOUDANIEL,9.3,1.6,0.5,14.69555556,NA
2004_05_04,PLOUDANIEL,9.1,2.3,15,14.74638889,NA
2004_05_05,PLOUDANIEL,9,3.1,14.5,14.79666667,NA
2004_05_06,PLOUDANIEL,8.9,2.7,1.5,14.84611111,NA
2004_05_07,PLOUDANIEL,8.4,2.5,0,14.89527778,NA
2004_05_08,PLOUDANIEL,10.2,3.2,0,14.94388889,NA
2004_05_09,PLOUDANIEL,10.1,1.6,0,14.99194444,NA
2004_05_10,PLOUDANIEL,9.6,1.9,0,15.03916667,NA
2004_05_11,PLOUDANIEL,14.1,3.2,0,15.08583333,NA
2004_05_12,PLOUDANIEL,12.4,2.8,0,15.13194444,NA
2004_05_13,PLOUDANIEL,9.7,1.1,0,15.1775,NA
2004_05_14,PLOUDANIEL,13.4,2.5,0.5,15.22194444,NA
2004_05_15,PLOUDANIEL,13.8,4.2,0,15.26611111,NA
2004_05_16,PLOUDANIEL,14.9,4.1,0,15.30916667,NA
2004_05_17,PLOUDANIEL,15.7,4.8,0,15.35166667,NA
2004_05_18,PLOUDANIEL,15.9,5,0,15.39333333,NA
2004_05_19,PLOUDANIEL,13.5,4.5,0.5,15.43388889,NA
2004_05_20,PLOUDANIEL,14.7,4.4,0,15.47388889,NA
2004_05_21,PLOUDANIEL,13.2,4.6,0,15.51277778,NA
2004_05_22,PLOUDANIEL,12.2,5.2,0,15.55083333,NA
2004_05_23,PLOUDANIEL,9.8,4.5,0,15.58777778,NA
2004_05_24,PLOUDANIEL,11.6,4.8,0,15.62388889,NA
2004_05_25,PLOUDANIEL,14.2,4.9,0,15.65916667,NA
2004_05_26,PLOUDANIEL,14.6,3.7,0,15.69305556,NA
2004_05_27,PLOUDANIEL,15.5,3.7,0.5,15.72611111,NA
2004_05_28,PLOUDANIEL,14.8,2.1,4,15.75805556,NA
2004_05_29,PLOUDANIEL,16.8,4,0,15.78888889,NA
2004_05_30,PLOUDANIEL,14.1,3.6,3,15.81861111,NA
2004_05_31,PLOUDANIEL,14.1,1.3,6.5,15.84722222,NA
2004_06_01,PLOUDANIEL,14.1,1.9,0,15.87444444,NA
2004_06_02,PLOUDANIEL,14.6,4.6,0,15.90055556,NA
2004_06_03,PLOUDANIEL,13.2,4.5,0,15.92555556,NA
2004_06_04,PLOUDANIEL,14.2,2.2,0,15.94916667,NA
2004_06_05,PLOUDANIEL,18.7,4.9,0,15.97166667,NA
2004_06_06,PLOUDANIEL,19.4,4.8,0,15.99277778,NA
2004_06_07,PLOUDANIEL,20.9,6,0,16.0125,NA
2004_06_08,PLOUDANIEL,16.6,3.9,0,16.03111111,NA
2004_06_09,PLOUDANIEL,17.6,3.7,0.5,16.04833333,NA
2004_06_10,PLOUDANIEL,17.4,4.1,0.5,16.06388889,NA
2004_06_11,PLOUDANIEL,16.7,4.4,0,16.07833333,NA
2004_06_12,PLOUDANIEL,13.8,3.9,0,16.09138889,NA
2004_06_13,PLOUDANIEL,14.2,4.9,0,16.10277778,NA
2004_06_14,PLOUDANIEL,15.5,4.5,0,16.11305556,NA
2004_06_15,PLOUDANIEL,17.1,5.4,0,16.12166667,NA
2004_06_16,PLOUDANIEL,18.8,5.6,0,16.12916667,NA
2004_06_17,PLOUDANIEL,16.7,4,0,16.135,NA
2004_06_18,PLOUDANIEL,15.4,2.7,2,16.13916667,NA
2004_06_19,PLOUDANIEL,13.9,4.4,2,16.14222222,NA
2004_06_20,PLOUDANIEL,11.5,2.7,0.5,16.14388889,NA
2004_06_21,PLOUDANIEL,13.7,3.1,0,16.14388889,NA
2004_06_22,PLOUDANIEL,14.4,1.9,21,16.1425,NA
2004_06_23,PLOUDANIEL,15.9,4.8,0,16.13972222,NA
2004_06_24,PLOUDANIEL,14.4,4,0.5,16.13527778,NA
2004_06_25,PLOUDANIEL,13.1,3.6,0,16.12916667,NA
2004_06_26,PLOUDANIEL,16,1.6,9,16.12222222,NA
2004_06_27,PLOUDANIEL,17.5,4.4,0,16.11361111,NA
2004_06_28,PLOUDANIEL,14.4,4.4,0,16.10333333,NA
2004_06_29,PLOUDANIEL,14.6,4.3,0,16.09194444,NA
2004_06_30,PLOUDANIEL,14.8,2.7,0.5,16.07888889,NA
2004_07_01,PLOUDANIEL,15.2,3.5,8,16.06472222,NA
2004_07_02,PLOUDANIEL,15.1,4.2,0.5,16.04916667,NA
2004_07_03,PLOUDANIEL,15.1,4.2,13.5,16.03194444,NA
2004_07_04,PLOUDANIEL,16.8,3.2,16.5,16.01388889,NA
2004_07_05,PLOUDANIEL,13.1,4.2,0,15.99416667,NA
2004_07_06,PLOUDANIEL,14.1,4.3,6,15.97333333,NA
2004_07_07,PLOUDANIEL,13.6,0.2,80.5,15.95083333,NA
2004_07_08,PLOUDANIEL,13.8,1.9,0,15.9275,NA
2004_07_09,PLOUDANIEL,13.9,3.9,0,15.90277778,NA
2004_07_10,PLOUDANIEL,13.4,3.7,0,15.87666667,NA
2004_07_11,PLOUDANIEL,14.2,1.9,5,15.84972222,NA
2004_07_12,PLOUDANIEL,13.4,3.4,0.5,15.82138889,NA
2004_07_13,PLOUDANIEL,14.1,1.8,0.5,15.79194444,NA
2004_07_14,PLOUDANIEL,16.5,1.9,0,15.76166667,NA
2004_07_15,PLOUDANIEL,16.9,1.9,0,15.72972222,NA
2004_07_16,PLOUDANIEL,18.5,3.3,0,15.69694444,NA
2004_07_17,PLOUDANIEL,18.6,2.8,1,15.66333333,NA
2004_07_18,PLOUDANIEL,17,3.6,1,15.62861111,NA
2004_07_19,PLOUDANIEL,15.9,4.1,0,15.59305556,NA
2004_07_20,PLOUDANIEL,15.2,2.2,3,15.55638889,NA
2004_07_21,PLOUDANIEL,18.5,2.6,0,15.51861111,NA
2004_07_22,PLOUDANIEL,19,3.9,0,15.48,NA
2004_07_23,PLOUDANIEL,18.6,4.9,0,15.44055556,NA
2004_07_24,PLOUDANIEL,16.1,4.6,0.5,15.40055556,NA
2004_07_25,PLOUDANIEL,15.7,2.4,0,15.35944444,NA
2004_07_26,PLOUDANIEL,14.8,2.3,0,15.3175,NA
2004_07_27,PLOUDANIEL,16.8,2.2,0,15.27472222,NA
2004_07_28,PLOUDANIEL,18.6,3.8,0,15.23138889,NA
2004_07_29,PLOUDANIEL,17.1,2.7,0.5,15.1875,NA
2004_07_30,PLOUDANIEL,16.7,3.5,0,15.1425,NA
2004_07_31,PLOUDANIEL,17.6,4.6,0,15.09722222,NA
2004_08_01,PLOUDANIEL,22.4,4.4,0,15.05111111,NA
2004_08_02,PLOUDANIEL,21.5,4.4,0,15.00416667,NA
2004_08_03,PLOUDANIEL,21,3.7,0,14.95694444,NA
2004_08_04,PLOUDANIEL,18.1,3.1,0,14.90916667,NA
2004_08_05,PLOUDANIEL,17.6,3.8,0,14.86055556,NA
2004_08_06,PLOUDANIEL,17.9,2.2,0,14.81166667,NA
2004_08_07,PLOUDANIEL,19.6,4.8,0,14.76194444,NA
2004_08_08,PLOUDANIEL,19,1.7,7.5,14.71194444,NA
2004_08_09,PLOUDANIEL,18.5,4.2,1,14.66138889,NA
2004_08_10,PLOUDANIEL,18.7,4.1,7,14.61055556,NA
2004_08_11,PLOUDANIEL,17.1,2,15.5,14.55916667,NA
2004_08_12,PLOUDANIEL,17.8,2.9,14.5,14.50722222,NA
2004_08_13,PLOUDANIEL,18.2,3.6,0,14.455,NA
2004_08_14,PLOUDANIEL,18,2.8,2,14.4025,NA
2004_08_15,PLOUDANIEL,18.2,1.5,16,14.34944444,NA
2004_08_16,PLOUDANIEL,17.9,2.5,12.5,14.29611111,NA
2004_08_17,PLOUDANIEL,18.5,2.4,8,14.2425,NA
2004_08_18,PLOUDANIEL,18.8,3.5,12,14.18861111,NA
2004_08_19,PLOUDANIEL,18.2,3.7,3,14.13416667,NA
2004_08_20,PLOUDANIEL,16.1,2.7,5,14.07944444,NA
2004_08_21,PLOUDANIEL,14.9,2.8,0,14.02472222,NA
2004_08_22,PLOUDANIEL,16.5,2.1,3.5,13.96944444,NA
2004_08_23,PLOUDANIEL,17.5,2.4,3,13.91416667,NA
2004_08_24,PLOUDANIEL,16.8,2.7,3,13.85888889,NA
2004_08_25,PLOUDANIEL,16.8,2.5,0,13.80305556,NA
2004_08_26,PLOUDANIEL,17.4,2.9,0,13.74694444,NA
2004_08_27,PLOUDANIEL,15.8,0.8,10,13.69083333,NA
2004_08_28,PLOUDANIEL,17,2.7,0,13.63416667,NA
2004_08_29,PLOUDANIEL,15.1,2,0,13.57777778,NA
2004_08_30,PLOUDANIEL,15.9,2.8,0,13.52111111,NA
2004_08_31,PLOUDANIEL,13.4,2.4,0.5,13.46416667,NA
2004_09_01,PLOUDANIEL,14.5,2.8,0,13.40694444,NA
2004_09_02,PLOUDANIEL,14.4,2.3,0,13.35,NA
2004_09_03,PLOUDANIEL,15.4,2.7,0,13.2925,NA
2004_09_04,PLOUDANIEL,16.5,3,0.5,13.235,NA
2004_09_05,PLOUDANIEL,20.9,3.5,0,13.1775,NA
2004_09_06,PLOUDANIEL,19.9,3.4,0,13.11972222,NA
2004_09_07,PLOUDANIEL,20.5,3.7,0,13.06166667,NA
2004_09_08,PLOUDANIEL,21.7,4,0,13.00388889,NA
2004_09_09,PLOUDANIEL,20.9,2.7,0,12.94583333,NA
2004_09_10,PLOUDANIEL,19.5,2.1,7,12.88777778,NA
2004_09_11,PLOUDANIEL,17.7,2.6,0.5,12.82944444,NA
2004_09_12,PLOUDANIEL,14.5,2.1,9.5,12.77111111,NA
2004_09_13,PLOUDANIEL,15.9,2.8,2,12.71277778,NA
2004_09_14,PLOUDANIEL,15,2.6,0.5,12.65444444,NA
2004_09_15,PLOUDANIEL,12.5,2.2,0.5,12.59583333,NA
2004_09_16,PLOUDANIEL,12.6,2.1,0,12.5375,NA
2004_09_17,PLOUDANIEL,17,2.2,8,12.47888889,NA
2004_09_18,PLOUDANIEL,16.5,1.5,4,12.42,NA
2004_09_19,PLOUDANIEL,13.3,1.9,0,12.36166667,NA
2004_09_20,PLOUDANIEL,14.8,1.4,1,12.30305556,NA
2004_09_21,PLOUDANIEL,13.4,1.7,0,12.24416667,NA
2004_09_22,PLOUDANIEL,13.4,1.2,0.5,12.18555556,NA
2004_09_23,PLOUDANIEL,16.2,1.1,2,12.12694444,NA
2004_09_24,PLOUDANIEL,13.1,2,0,12.06805556,NA
2004_09_25,PLOUDANIEL,11.4,1.2,0.5,12.00944444,NA
2004_09_26,PLOUDANIEL,15.4,1,0.5,11.95083333,NA
2004_09_27,PLOUDANIEL,15.6,1.5,0,11.89194444,NA
2004_09_28,PLOUDANIEL,15.5,1.7,0,11.83361111,NA
2004_09_29,PLOUDANIEL,14.2,1.5,0,11.77472222,NA
2004_09_30,PLOUDANIEL,15.2,1,0.5,11.71611111,NA
2004_10_01,PLOUDANIEL,12.4,0.9,3.5,11.6575,NA
2004_10_02,PLOUDANIEL,13.5,1.2,1,11.59888889,NA
2004_10_03,PLOUDANIEL,15.3,1.3,0,11.54055556,NA
2004_10_04,PLOUDANIEL,13.8,1,3.5,11.48222222,NA
2004_10_05,PLOUDANIEL,12.6,1.2,0.5,11.42388889,NA
2004_10_06,PLOUDANIEL,11.9,1.3,0.5,11.36527778,NA
2004_10_07,PLOUDANIEL,11.4,1.1,0,11.30694444,NA
2004_10_08,PLOUDANIEL,11.1,1.3,0.5,11.24888889,NA
2004_10_09,PLOUDANIEL,11.1,0.4,15,11.19083333,NA
2004_10_10,PLOUDANIEL,12.4,0.7,9.5,11.13277778,NA
2004_10_11,PLOUDANIEL,13.4,0.7,0.5,11.07472222,NA
2004_10_12,PLOUDANIEL,11.6,0.4,10.5,11.01694444,NA
2004_10_13,PLOUDANIEL,12.5,1.1,21.5,10.95944444,NA
2004_10_14,PLOUDANIEL,11.4,1.1,9.5,10.90166667,NA
2004_10_15,PLOUDANIEL,9.7,0.9,6,10.84416667,NA
2004_10_16,PLOUDANIEL,9.7,0.8,1.5,10.78694444,NA
2004_10_17,PLOUDANIEL,10.8,0.8,0,10.73,NA
2004_10_18,PLOUDANIEL,10,0.7,4.5,10.67305556,NA
2004_10_19,PLOUDANIEL,12.3,0.8,13,10.61611111,NA
2004_10_20,PLOUDANIEL,14.3,0.9,8,10.55944444,NA
2004_10_21,PLOUDANIEL,11.9,1.1,2,10.50333333,NA
2004_10_22,PLOUDANIEL,14.2,0.9,16.5,10.44694444,NA
2004_10_23,PLOUDANIEL,16.6,1.7,15,10.39138889,NA
2004_10_24,PLOUDANIEL,15.1,1.3,3,10.33555556,NA
2004_10_25,PLOUDANIEL,12.6,1,0,10.28027778,NA
2004_10_26,PLOUDANIEL,10.5,0.5,0.5,10.22527778,NA
2004_10_27,PLOUDANIEL,13,1.1,4,10.17055556,NA
2004_10_28,PLOUDANIEL,12.1,1.1,15,10.11611111,NA
2004_10_29,PLOUDANIEL,12.9,0.9,12.5,10.06194444,NA
2004_10_30,PLOUDANIEL,13.2,0.8,0.5,10.00805556,NA
2004_10_31,PLOUDANIEL,10.4,0.2,0,9.954722222,NA
2004_11_01,PLOUDANIEL,12,0.7,2,9.901666667,NA
2004_11_02,PLOUDANIEL,9.4,0.2,0,9.849166667,NA
2004_11_03,PLOUDANIEL,11.1,0.4,0,9.796944444,NA
2004_11_04,PLOUDANIEL,9.9,0.3,0,9.745,NA
2004_11_05,PLOUDANIEL,9.6,0.5,0,9.693888889,NA
2004_11_06,PLOUDANIEL,10.8,0.5,0,9.643055556,NA
2004_11_07,PLOUDANIEL,11.9,0.2,0,9.592777778,NA
2004_11_08,PLOUDANIEL,11.4,0.4,2,9.542777778,NA
2004_11_09,PLOUDANIEL,10.9,0.6,3,9.493611111,NA
2004_11_10,PLOUDANIEL,9.8,0.8,12,9.445277778,NA
2004_11_11,PLOUDANIEL,9.2,0.4,0.5,9.396944444,NA
2004_11_12,PLOUDANIEL,9.4,0.1,3.5,9.349722222,NA
2004_11_13,PLOUDANIEL,7.6,0.3,0,9.303055556,NA
2004_11_14,PLOUDANIEL,7.9,0.3,0,9.256944444,NA
2004_11_15,PLOUDANIEL,7.4,0.3,0.5,9.211666667,NA
2004_11_16,PLOUDANIEL,10.3,0.2,1,9.167222222,NA
2004_11_17,PLOUDANIEL,10.6,0.3,0,9.123333333,NA
2004_11_18,PLOUDANIEL,11,0.4,2,9.080277778,NA
2004_11_19,PLOUDANIEL,8,0.3,0,9.038333333,NA
2004_11_20,PLOUDANIEL,8.8,0.1,2,8.996944444,NA
2004_11_21,PLOUDANIEL,12,0.2,0,8.956666667,NA
2004_11_22,PLOUDANIEL,12.4,0.3,1,8.9175,NA
2004_11_23,PLOUDANIEL,14.2,0.2,0,8.878611111,NA
2004_11_24,PLOUDANIEL,11.4,0.2,0,8.841388889,NA
2004_11_25,PLOUDANIEL,9.9,0.1,0,8.805,NA
2004_11_26,PLOUDANIEL,11.2,0.1,0.5,8.769444444,NA
2004_11_27,PLOUDANIEL,9.6,0,0,8.735277778,NA
2004_11_28,PLOUDANIEL,9.5,0.2,2.5,8.702222222,NA
2004_11_29,PLOUDANIEL,8.6,0.2,1,8.67,NA
2004_11_30,PLOUDANIEL,7.6,0.4,0,8.639166667,NA
2004_12_01,PLOUDANIEL,4.3,0,0.5,8.609444444,NA
2004_12_02,PLOUDANIEL,4.3,0,0,8.581111111,NA
2004_12_03,PLOUDANIEL,5.3,0,0,8.553888889,NA
2004_12_04,PLOUDANIEL,5.3,0,0,8.528055556,NA
2004_12_05,PLOUDANIEL,7.5,0,0,8.503611111,NA
2004_12_06,PLOUDANIEL,6.5,0,0,8.480277778,NA
2004_12_07,PLOUDANIEL,6.4,0,0,8.458333333,NA
2004_12_08,PLOUDANIEL,4,0,0,8.438055556,NA
2004_12_09,PLOUDANIEL,3,0,0,8.418888889,NA
2004_12_10,PLOUDANIEL,5.1,0,0,8.401111111,NA
2004_12_11,PLOUDANIEL,7.1,0,0,8.385,NA
2004_12_12,PLOUDANIEL,0.8,0,0,8.370277778,NA
2004_12_13,PLOUDANIEL,2.9,0,0,8.356944444,NA
2004_12_14,PLOUDANIEL,7.9,0,0,8.345555556,NA
2004_12_15,PLOUDANIEL,10.3,0,0,8.335277778,NA
2004_12_16,PLOUDANIEL,10.5,0.3,8,8.326666667,NA
2004_12_17,PLOUDANIEL,11.1,0.9,5.5,8.319444444,NA
2004_12_18,PLOUDANIEL,8.9,0,13,8.314166667,NA
2004_12_19,PLOUDANIEL,8.4,0.5,7,8.31,NA
2004_12_20,PLOUDANIEL,4.1,0,4.5,8.307777778,NA
2004_12_21,PLOUDANIEL,5.2,0.1,0.5,8.306944444,NA
2004_12_22,PLOUDANIEL,6.3,0,3.5,8.307777778,NA
2004_12_23,PLOUDANIEL,11,0.3,4,8.31,NA
2004_12_24,PLOUDANIEL,10.6,0.4,10,8.314166667,NA
2004_12_25,PLOUDANIEL,4.8,0.3,9.5,8.319722222,NA
2004_12_26,PLOUDANIEL,5.6,0.3,3,8.326388889,NA
2004_12_27,PLOUDANIEL,4.4,0,11,8.335277778,NA
2004_12_28,PLOUDANIEL,6.9,0,2,8.345277778,NA
2004_12_29,PLOUDANIEL,7.8,0,0.5,8.356944444,NA
2004_12_30,PLOUDANIEL,11,0.1,0,8.37,NA
2004_12_31,PLOUDANIEL,10.9,0,4,8.384722222,NA
2005_01_01,PLOUDANIEL,11.5,0.4,0.5,8.401111111,NA
2005_01_02,PLOUDANIEL,7.9,0,1,8.418611111,NA
2005_01_03,PLOUDANIEL,7.2,0,0,8.4375,NA
2005_01_04,PLOUDANIEL,8.9,0.2,3.5,8.458055556,NA
2005_01_05,PLOUDANIEL,7,0,1,8.480277778,NA
2005_01_06,PLOUDANIEL,10.6,0,1,8.503611111,NA
2005_01_07,PLOUDANIEL,11.5,0.4,6,8.528333333,NA
2005_01_08,PLOUDANIEL,8.9,0.4,0,8.554166667,NA
2005_01_09,PLOUDANIEL,9.2,0,1,8.581388889,NA
2005_01_10,PLOUDANIEL,11.2,0.4,13,8.610277778,NA
2005_01_11,PLOUDANIEL,11.5,0.3,10.5,8.64,NA
2005_01_12,PLOUDANIEL,8.1,0.1,1,8.671388889,NA
2005_01_13,PLOUDANIEL,6,0,0,8.703611111,NA
2005_01_14,PLOUDANIEL,8.1,0,6,8.736666667,NA
2005_01_15,PLOUDANIEL,10.4,0.3,0,8.771388889,NA
2005_01_16,PLOUDANIEL,10.1,0.1,0.5,8.807222222,NA
2005_01_17,PLOUDANIEL,8.6,0.1,9.5,8.843888889,NA
2005_01_18,PLOUDANIEL,5.6,0.2,10.5,8.881944444,NA
2005_01_19,PLOUDANIEL,8.7,0,8,8.920555556,NA
2005_01_20,PLOUDANIEL,10.6,0.4,0.5,8.960277778,NA
2005_01_21,PLOUDANIEL,10.5,0.2,2,9.001111111,NA
2005_01_22,PLOUDANIEL,10.5,0.1,7,9.042777778,NA
2005_01_23,PLOUDANIEL,6.6,0.3,0.5,9.085277778,NA
2005_01_24,PLOUDANIEL,5.5,0.6,1,9.128611111,NA
2005_01_25,PLOUDANIEL,5.5,0.4,1.5,9.172777778,NA
2005_01_26,PLOUDANIEL,4.8,0.6,0,9.217777778,NA
2005_01_27,PLOUDANIEL,5.2,0.2,4.5,9.263611111,NA
2005_01_28,PLOUDANIEL,6.7,0.4,2,9.310277778,NA
2005_01_29,PLOUDANIEL,7.6,0.4,0.5,9.357222222,NA
2005_01_30,PLOUDANIEL,5.1,0.1,0,9.405277778,NA
2005_01_31,PLOUDANIEL,8.3,0.5,0,9.453888889,NA
2005_02_01,PLOUDANIEL,9.1,0.4,0,9.503333333,NA
2005_02_02,PLOUDANIEL,5,0,0,9.553055556,NA
2005_02_03,PLOUDANIEL,7.7,0.3,0,9.603333333,NA
2005_02_04,PLOUDANIEL,6.4,0.3,0,9.654166667,NA
2005_02_05,PLOUDANIEL,6.2,0.4,8,9.705833333,NA
2005_02_06,PLOUDANIEL,2.5,0,4,9.757777778,NA
2005_02_07,PLOUDANIEL,4.5,0.1,0,9.810277778,NA
2005_02_08,PLOUDANIEL,7.5,0.3,0,9.863055556,NA
2005_02_09,PLOUDANIEL,7.3,0.2,0,9.916666667,NA
2005_02_10,PLOUDANIEL,9.6,0.5,10.5,9.970555556,NA
2005_02_11,PLOUDANIEL,11.2,0.1,2,10.02472222,NA
2005_02_12,PLOUDANIEL,10.6,0.7,3,10.07916667,NA
2005_02_13,PLOUDANIEL,7.1,1.1,3.5,10.13416667,NA
2005_02_14,PLOUDANIEL,7,1.2,0.5,10.18916667,NA
2005_02_15,PLOUDANIEL,6.4,0.8,0,10.245,NA
2005_02_16,PLOUDANIEL,3.9,0.7,0,10.30083333,NA
2005_02_17,PLOUDANIEL,5.3,0.3,2.5,10.35694444,NA
2005_02_18,PLOUDANIEL,6,0.3,1,10.41361111,NA
2005_02_19,PLOUDANIEL,7.2,1.2,3.5,10.47027778,NA
2005_02_20,PLOUDANIEL,4.2,0.9,1,10.52722222,NA
2005_02_21,PLOUDANIEL,3.1,0.7,1,10.58416667,NA
2005_02_22,PLOUDANIEL,1.7,0.5,0.5,10.64166667,NA
2005_02_23,PLOUDANIEL,1.9,0.4,5,10.69916667,NA
2005_02_24,PLOUDANIEL,1.4,0.4,5,10.75694444,NA
2005_02_25,PLOUDANIEL,2.3,0.7,6,10.815,NA
2005_02_26,PLOUDANIEL,2.4,0.7,4,10.87277778,NA
2005_02_27,PLOUDANIEL,3.5,1,0,10.93138889,NA
2005_02_28,PLOUDANIEL,0.6,0.7,0,10.98972222,NA
2005_03_01,PLOUDANIEL,1.3,0.3,4.5,11.04833333,NA
2005_03_02,PLOUDANIEL,3.6,0.6,5,11.10694444,NA
2005_03_03,PLOUDANIEL,3.3,1.4,0,11.16555556,NA
2005_03_04,PLOUDANIEL,2.8,0.5,2.5,11.22472222,NA
2005_03_05,PLOUDANIEL,5.6,1.1,2.5,11.28361111,NA
2005_03_06,PLOUDANIEL,4,1.2,0,11.34277778,NA
2005_03_07,PLOUDANIEL,3,0.8,0,11.40194444,NA
2005_03_08,PLOUDANIEL,6.6,0.9,0.5,11.46111111,NA
2005_03_09,PLOUDANIEL,6.4,0.7,0,11.52055556,NA
